@relation segment

@attribute original numeric
@attribute Sobel_filter_0.0 numeric
@attribute Hessian_0.0 numeric
@attribute Hessian_Trace_0.0 numeric
@attribute Hessian_Determinant_0.0 numeric
@attribute Hessian_Eigenvalue_1_0.0 numeric
@attribute Hessian_Eigenvalue_2_0.0 numeric
@attribute Hessian_Orientation_0.0 numeric
@attribute Hessian_Square_Eigenvalue_Difference_0.0 numeric
@attribute Hessian_Normalized_Eigenvalue_Difference_0.0 numeric
@attribute Gaussian_blur_1.0 numeric
@attribute Sobel_filter_1.0 numeric
@attribute Hessian_1.0 numeric
@attribute Hessian_Trace_1.0 numeric
@attribute Hessian_Determinant_1.0 numeric
@attribute Hessian_Eigenvalue_1_1.0 numeric
@attribute Hessian_Eigenvalue_2_1.0 numeric
@attribute Hessian_Orientation_1.0 numeric
@attribute Hessian_Square_Eigenvalue_Difference_1.0 numeric
@attribute Hessian_Normalized_Eigenvalue_Difference_1.0 numeric
@attribute Structure_largest_1.0_1.0 numeric
@attribute Structure_smallest_1.0_1.0 numeric
@attribute Structure_largest_1.0_3.0 numeric
@attribute Structure_smallest_1.0_3.0 numeric
@attribute Gaussian_blur_2.0 numeric
@attribute Sobel_filter_2.0 numeric
@attribute Hessian_2.0 numeric
@attribute Hessian_Trace_2.0 numeric
@attribute Hessian_Determinant_2.0 numeric
@attribute Hessian_Eigenvalue_1_2.0 numeric
@attribute Hessian_Eigenvalue_2_2.0 numeric
@attribute Hessian_Orientation_2.0 numeric
@attribute Hessian_Square_Eigenvalue_Difference_2.0 numeric
@attribute Hessian_Normalized_Eigenvalue_Difference_2.0 numeric
@attribute Difference_of_gaussians_2.0_1.0 numeric
@attribute Structure_largest_2.0_1.0 numeric
@attribute Structure_smallest_2.0_1.0 numeric
@attribute Structure_largest_2.0_3.0 numeric
@attribute Structure_smallest_2.0_3.0 numeric
@attribute Gaussian_blur_4.0 numeric
@attribute Sobel_filter_4.0 numeric
@attribute Hessian_4.0 numeric
@attribute Hessian_Trace_4.0 numeric
@attribute Hessian_Determinant_4.0 numeric
@attribute Hessian_Eigenvalue_1_4.0 numeric
@attribute Hessian_Eigenvalue_2_4.0 numeric
@attribute Hessian_Orientation_4.0 numeric
@attribute Hessian_Square_Eigenvalue_Difference_4.0 numeric
@attribute Hessian_Normalized_Eigenvalue_Difference_4.0 numeric
@attribute Difference_of_gaussians_4.0_1.0 numeric
@attribute Difference_of_gaussians_4.0_2.0 numeric
@attribute Structure_largest_4.0_1.0 numeric
@attribute Structure_smallest_4.0_1.0 numeric
@attribute Structure_largest_4.0_3.0 numeric
@attribute Structure_smallest_4.0_3.0 numeric
@attribute Membrane_projections_0_11_1 numeric
@attribute Membrane_projections_1_11_1 numeric
@attribute Membrane_projections_2_11_1 numeric
@attribute Membrane_projections_3_11_1 numeric
@attribute Membrane_projections_4_11_1 numeric
@attribute Membrane_projections_5_11_1 numeric
@attribute class {'class 1','class 2'}

@data
20026,9537.668945,285297.90625,-337042,8070833152,-194463.96875,-479620.03125,-1.023378,9.2370494689231E21,81313980416,19422.388672,9026.988281,264163.625,-314313.65625,7616421888,-183616.125,-445011.1875,-1.013086,6.750272092879983E21,68327383040,11206839,1490661.75,10156018,1048048.8125,16366.789063,16633.683594,158197.15625,-197356.96875,4561701376,-125414.335938,-269299.59375,-0.921797,8.063759168364075E20,20702967808,3055.599609,5735936,174181.53125,3972363.75,232712.765625,13174.317383,21209.101563,62768.527344,-82753.945313,1196825088,-60055.292969,-105452.59375,-0.769035,1.4113589639365263E19,2060914944,6248.071289,3192.47168,1215053.375,917.95874,968960.625,8750.248047,11337.589844,14081.772461,8341.363281,113375.898438,1511.604858,11193.439453,'class 1'
20820,42483.203125,341893.0625,-402870,9541064704,-226702.484375,-579037.5,-0.98534,2.0148442703710376E22,124139970560,20024.263672,41110.121094,315093.71875,-374001.5625,9293492224,-213764.859375,-534238.25,-0.979244,1.4365833167065634E22,102703202304,19444544,823382.8125,10551563,1019738.9375,16146.981445,34480.035156,180483.265625,-226348.734375,6253071360,-145383.515625,-307313.9375,-0.910513,1.3434240503195957E21,26221465600,3877.282227,7292981,166819.1875,4289689,232594.09375,12470.938477,26062.046875,62972.769531,-84347.320313,1398241664,-64844.089844,-103850.546875,-0.648123,1.0824694174477976E19,1521503872,7553.325195,3676.042969,1390711.875,1000.674072,1028105.6875,6569.218262,10356.463867,11863.299805,7847.318359,103564.640625,1074.241211,10642.84082,'class 1'
19712,22651.361328,197522.375,-243614,6367653888,-151585.25,-335642.75,-0.948715,2.010534663297616E21,33877166080,19486.736328,18539.429688,190191.84375,-235832.1875,6302684672,-148645.484375,-323018.875,-0.946586,1.691089697391111E21,30406082560,9360973,899580.6875,10820041,1109427,18062.474609,9090.237305,149915.78125,-192585.734375,5621653504,-132165.03125,-253006.4375,-0.925563,5.416015189970644E20,14602648576,1424.261719,5084962,172715.28125,4286333,244040.9375,15152.866211,18087.263672,81757.742188,-109529.867188,2331630848,-83692.554688,-135367.1875,-0.868716,3.2034645109207204E19,2670267648,4333.870117,2909.608398,997923.5625,826.054321,900188.375,9202.341797,12801.244141,15714.5,10627.40918,128012.4375,1428.880005,12555.476563,'class 1'
24148,19382.810547,371244.8125,-480356,36093607936,-333414.28125,-627297.6875,-0.885854,1.992859048070103E22,86367461376,23135.609375,20538.886719,343714.875,-445498.625,31352006656,-310349.625,-580647.625,-0.879559,1.450034555483603E22,73060999168,17913416,687720.6875,11383585,1153799.375,18346.365234,25952.306641,205141.25,-269169.75,12312144896,-193005.828125,-345333.6875,-0.834522,1.6811679859370371E21,23203772416,4789.244141,7087606.5,123185.554688,4600228.5,251053.71875,13994.570313,24676.779297,76244.796875,-102724.820313,2102787584,-79588.0625,-125861.578125,-0.756676,2.25951816540991E19,2141238656,9141.039063,4351.794922,1195470.75,451.115479,967716.5625,8064.837402,11758.107422,12762.727539,9790.454102,117581.070313,813.960327,11870.826172,'class 1'
18332,67592.75,251434.671875,-334988,21774385152,-255742.46875,-414233.53125,-0.97156,2.818824961819377E21,25119420416,17737.316406,64355.089844,232870.484375,-311131.25,18987972608,-238932.265625,-383330.25,-0.960656,2.0184103331459802E21,20850774016,26217026,488679.4375,11847406,1283324.375,14668.952148,48373.476563,136074.21875,-184802.1875,7135104512,-147347.453125,-222256.921875,-0.867419,1.916406370045201E20,5611427840,3068.364258,8884511,60801.644531,4822359,275680,11764.814453,30679.441406,45712.550781,-62800.457031,874698240,-52251.707031,-73349.203125,-0.664187,1.75544618004670054E18,445104416,5972.501953,2904.137695,1383890.375,394.205414,1028033.9375,8942.503906,9842.998047,12055.299805,7968.86377,98429.984375,1326.30957,10327.150391,'class 1'
20539,23855.039063,275905.21875,-329324,6722623488,-186527.109375,-472120.875,-0.647804,8.845945055333224E21,81563803648,20077.015625,24436.107422,259129.734375,-310630.5,6505113600,-177898.765625,-443362.25,-0.648674,6.799825762529894E21,70470860800,17060240,271778.65625,12288734,1506793.875,17719.029297,27426.804688,170856.203125,-210416.15625,4357326336,-128492.9375,-292339.375,-0.671387,1.1885901543931097E21,26845652992,2357.986328,6680336.5,44941.027344,4799161.5,298948.1875,14494.40918,24308.294922,74364.59375,-94438.28125,1160233472,-61736.386719,-127140.179688,-0.803388,3.815065215043214E19,4277655808,5582.606445,3224.620117,956421.5,584.739258,894920.6875,10621.112305,12257.779297,14571.772461,11085.045898,122577.796875,1112.025635,12065.330078,'class 1'
15089,60629.375,141282.421875,-148114,-2643985408,-57956.226563,-238271.78125,-0.951389,7.132775757081488E20,32513697792,14773.208008,58318.449219,130886.101563,-137767,-2205463552,-54397.941406,-221136.0625,-0.945776,5.276673113812359E20,27801600000,24231144,224142.15625,13048798,1873584.875,13332.161133,46431.019531,80090.734375,-87095.109375,-600971008,-37121.511719,-137068.703125,-0.897933,7.577550024827575E19,9989442560,1441.046875,8477546,46533.128906,5016796,370520.9375,11895.006836,30441.808594,36680.976563,-39071.339844,-169113888,-15603.143555,-62539.535156,-0.906053,3.3630707183203123E18,2203024896,2878.201172,1437.154297,1156156.625,1972.651978,959356.0625,12454.716797,10360.96582,11929.049805,8903.454102,103609.65625,1012.475281,10510.445313,'class 1'
17985,32872.4375,155331.5,-151804,-6517141504,-40996.710938,-262611.28125,-0.703385,1.1317828042246209E21,49113022464,17701.541016,32944.363281,148019.9375,-144324.78125,-6014312960,-38392.144531,-250257.421875,-0.70704,9.349778930458323E20,44886892544,16108842,350315.71875,13678208,2099998,16341.457031,31983.296875,112182.140625,-110601.046875,-3367201280,-30442.771484,-190759.328125,-0.74436,3.1439467150561824E20,25701396480,1360.083984,5731884.5,89340.71875,4905951.5,389027.375,14481.205078,23540.308594,72729.601563,-74619.085938,-873956736,-27017,-122221.171875,-0.951008,5.04675045500812E19,9063834624,3220.335938,1860.251953,702661.875,2433.108887,814294.5625,13762.525391,12326.436523,16979.955078,9279.136719,123264.367188,2195.074707,11639.068359,'class 1'
17387,18102.310547,297743.875,-324930,3522373632,-173693.421875,-476166.5625,-1.21215,9.65947022547185E21,91490009088,16802.169922,17164.251953,274479.125,-298623.6875,2895754752,-159346,-437901.375,-1.220921,6.919450375832109E21,77593100288,3525701.5,2354267.25,3413835.25,1708255.375,13841.010742,13113.979492,152806.828125,-160958.828125,430773888,-83201.75,-238715.90625,-1.291689,6.265697720823846E20,24184651776,2961.15918,1134799.75,231537.984375,745221.4375,660810,11245.444336,10427.454102,46446.476563,-46927.171875,1147872,-23488.060547,-70366.28125,-1.42972,4.8393943267839836E18,2197567744,5556.725586,2595.566406,273642.3125,11425.362305,186371.3125,84847.976563,10723.869141,12532.5,8620.681641,107238.6875,1356.335571,10465.013672,'class 1'
13248,26319.4375,228770.578125,-224822,-6369348096,-86961.265625,-362682.71875,-1.139938,3.842543259666545E21,76022325248,13035.939453,24501.238281,212243.078125,-208832.6875,-5322966016,-81452.390625,-336213,-1.144188,2.83048900337929E21,64902963200,3872707.75,1603777.75,3224622.25,1464532.875,11721.966797,15921.322266,122083.9375,-118665.796875,-1697349120,-46431.855469,-190899.734375,-1.181651,2.9389604522043218E20,20870969344,1313.972656,1044999.6875,151499.75,663640.6875,588408.25,9942.790039,9809.668945,37075.292969,-29220.015625,-302205280,-6511.919922,-51928.109375,-1.363538,1.76109299688905114E18,2062630400,3093.149414,1779.176758,234779.234375,8137.252441,170071.484375,87345.484375,9649.646484,11454.799805,7499.40918,96496.46875,1170.11438,9728.283203,'class 1'
13214,28191.822266,217108.265625,-211368,-8322426880,-71755.914063,-350980.09375,-1.059855,3.483248896144694E21,77966139392,12838.06543,26267.609375,201234.5,-193996.046875,-7512391168,-63915.28125,-324076.8125,-1.064829,2.547251993314425E21,67684024320,4138459.25,1520245.375,3510501,1706834.25,10996.245117,16818.292969,117472.28125,-102856.203125,-3592705536,-23878.007813,-181834.390625,-1.109397,2.6395833151311472E20,24950220800,1841.820313,1142841.375,106583.34375,683791.6875,598611,9360.118164,10178.80957,34116.828125,-20892.054688,-482330144,3427.68335,-45211.792969,-1.227919,1.03261892089007309E18,2365798656,3477.947266,1636.126953,274560.09375,5648.489258,188278.953125,80700.460938,9609.014648,12487.650391,7660.727051,96090.148438,1751.723267,9077.019531,'class 1'
14198,11414.789063,249987.703125,-276860,-217998336,-137644.828125,-416075.15625,-1.045467,5.942285787333069E21,77523451904,13593.116211,10883.299805,230668.21875,-252704.265625,-1077576704,-122157.578125,-383250.96875,-1.046352,4.353282701132774E21,68169752576,3369843.75,1080409.5,3381503.5,1451445.625,10638.686523,8560.311523,129511.28125,-127774.539063,-2655141888,-45696.984375,-209852.09375,-1.063122,4.3994405159261595E20,26946899968,2954.429688,876275.5625,79302.3125,645769.9375,525354.25,8499.041016,7742.002441,33159.207031,-20469.3125,-484050176,3795.854736,-44734.480469,-1.183905,9.8680893714989056E17,2355193344,5094.075195,2139.645508,230625.46875,7558.491699,168552.390625,101683.09375,8724.974609,11446.400391,6564.59082,87249.742188,1428.537476,8460.300781,'class 1'
10405,11038.547852,203216.734375,-189370,-9803640832,-52370.402344,-326369.59375,-1.044279,2.692284508339381E21,75075559424,10195.132813,10438.521484,190495.6875,-178915.390625,-8252456960,-51419.757813,-306411.03125,-1.045929,2.0813543303879705E21,65020547072,3375175.5,423020.53125,3680462.25,1432678,9023.829102,7672.52002,119754.164063,-117250.859375,-2405650432,-40814.015625,-193687.703125,-1.063116,3.212902454850759E20,23370364928,1171.303711,677620.6875,48687.367188,696227.6875,479090.84375,7309.221191,6402.841797,29668.308594,-22856.722656,-284067584,-2493.1521,-43220.292969,-1.174457,8.6655425090840166E17,1658700032,2885.911621,1714.60791,220325.515625,13270.230469,171228.84375,127005.0625,7561.638184,10875.5,5451.181641,75616.382813,1733.64624,7326.178711,'class 1'
10506,14047.15332,204504.578125,-212228,-2614608896,-94436.703125,-330019.3125,-1.123227,2.4997224102220404E21,55499161600,10232.511719,12565.044922,192139.578125,-200499.546875,-2056224256,-90471.179688,-310527.90625,-1.122216,1.9466869906428962E21,48424968192,3059821,316680.40625,3681003.25,1206148.375,8804.893555,5946.058594,123183.0625,-132678.84375,-234505216,-64594.894531,-200762.796875,-1.114762,3.2640200698400185E20,18541697024,1427.618164,484793.4375,53443.394531,812047.875,419121.53125,6878.891602,4784.232422,33257.382813,-30854.355469,-188712128,-10197.397461,-51511.3125,-1.166367,1.62489649155643802E18,1706839680,3353.620117,1926.001953,202573.859375,29185.724609,221072.046875,124509.429688,6836.395996,9696.849609,5549.45459,68363.960938,1242.737915,6585.430664,'class 1'
9713,27205.367188,184868.875,-221336,6248503808,-143883.421875,-298788.59375,-1.235557,1.1755359079232229E21,23995609088,9492.545898,25374.296875,173568.59375,-207648.40625,5426594304,-134485.09375,-280811.71875,-1.228678,9.232173055689076E20,21411481600,4149318,266549.90625,4045357,1401319.25,8132.230469,16251.922852,109888.429688,-129658.984375,1800517504,-80645.257813,-178672.71875,-1.191887,1.6154767225536066E20,9609381888,1360.31543,635506.75,50885.804688,842016.375,442257.96875,6209.197754,7834.793457,28232.884766,-24229.771484,-139638560,-7306.148438,-41153.394531,-1.313738,6.7258212038790349E17,1145636096,3283.348145,1923.032715,210489.984375,24875.183594,219379.0625,126663.257813,6651.138184,9224.545898,4731.272949,66511.382813,1535.452393,6246.274902,'class 1'
12289,15020.652344,250529.375,-305922,13103253504,-204463.5625,-407380.4375,-1.203892,3.8535210652332374E21,41175257088,11657.290039,14116.443359,233168.71875,-283343.0625,10876319744,-187455.109375,-379231.03125,-1.201748,2.9526589948958993E21,36778000384,3582772.75,391283.875,4050832,1183732.625,8568.119141,9582.464844,140541.890625,-163161.328125,2416492032,-98054.398438,-228268.265625,-1.187871,4.5138685382083425E20,16955650048,3089.170898,488745.9375,52848.925781,1042687.5,383475.03125,6002.098633,6014.120605,38423.078125,-34627.820313,-249115824,-11199.476563,-58056.164063,-1.227108,2.6326522247270892E18,2195549184,5655.191406,2566.020508,242579.875,37004.148438,313772.5,109271.492188,6093.689453,9229.900391,4395.600098,60936.894531,1534.873901,5813.068359,'class 1'
8688,15037.970703,207377.03125,-193270,-5572339712,-71160.773438,-315379.21875,-1.244694,2.227849389391915E21,59642650624,8503.03125,13807.765625,194689.90625,-182183.46875,-4800855040,-67734.53125,-296632.40625,-1.242198,1.739007575213868E21,52394237952,2713128.25,420424.09375,4416541,1041861.375,7372.320313,7688.295898,124079.109375,-118186.921875,-1809609728,-45374.515625,-190999.328125,-1.221613,2.9621673603466736E20,21206585344,1130.710938,337047.5,70632.132813,1400574.5,320356.65625,5665.478027,3809.132813,37607.65625,-27580.347656,-450514912,-2268.614502,-52892.082031,-1.235551,1.94941020166894387E18,2562735360,2837.553223,1706.842285,373938.5,32751.419922,435531.3125,89865.742188,5458.116699,8220.25,3710.699951,54581.167969,1372.938843,5358.854492,'class 1'
6439,15624.991211,127222.078125,-77250,-6590096384,12649.87207,-167149.875,-1.245651,1.9291904357218176E20,32327948288,6414.387207,14531.696289,121324.0625,-75359.289063,-5859074048,9956.770508,-160675.34375,-1.244958,1.6534656409416394E20,29115320320,1991071.125,224621.359375,5276466,983153.625,6105.641602,8777.853516,84632.53125,-58477.222656,-2516849408,-410.486969,-116543.960938,-1.23726,4.611989483636654E19,13486983168,308.745605,327521.4375,110341.554688,1917684.625,263567.5,5335.75293,1492.276978,30334.220703,-7491.008789,-483598528,14816.553711,-29798.570313,-1.334454,1.11697857257406464E17,1990509312,1078.634277,769.888672,611244.375,22685.640625,573386.75,71854.28125,5134.006836,6817.681641,3336.600098,51340.066406,1127.847778,5132.463867,'class 1'
7756,11442.15625,162854.390625,-128336,-8572723712,-15684.963867,-240987.03125,-1.148522,8.360405646319435E20,50761023488,7502.71582,10916.484375,153700.46875,-121160.523438,-7648102400,-14774.108398,-227546.9375,-1.147396,6.645912711989717E20,45272276992,2666477.5,174116.234375,4843462,1014426.0625,6279.13916,8095.314453,103805.195313,-82979.867188,-3395770624,-11445.365234,-154514.375,-1.144473,1.4094074847288518E20,20468740096,1223.57666,543220,87938.046875,1795685.25,282659.96875,5020.136719,5401.568848,36980.195313,-21246.355469,-596229376,5382.224609,-47874.9375,-1.233703,1.28033882190852915E18,2836325120,2482.579102,1259.002441,551267.125,25700.0625,576265.0625,73952.28125,4832.502441,8215.349609,2787.449951,48325.023438,1811.714478,4124.600098,'class 1'
8143,5548.850586,159490.25,-170200,-779105792,-80639.320313,-259760.6875,-1.110027,9.294240399116101E20,32084463616,7900.359375,4876.516113,150213.625,-159157.3125,-891754496,-74160.15625,-244154.46875,-1.112415,7.320183907637768E20,28898066432,1963686.125,110992.007813,5852654,987993.0625,6626.574219,1699.240845,99132,-97852.171875,-1129935104,-38491.433594,-157212.90625,-1.143088,1.3495827052178388E20,14094788608,1273.785156,823400.8125,94749.554688,2372221.5,233536.890625,5202.351563,3763.596924,35627.148438,-9980.644531,-633687296,15682.376953,-35643.664063,-1.373113,2.62417468083929088E17,2634362624,2698.007813,1424.222656,871260.9375,16068.633789,728969.8125,57661.59375,5092.848633,7912.200195,3222.399902,50928.484375,1606.795166,4647.193359,'class 1'
6973,17854.757813,101087.1875,-120504,1323459072,-72474.382813,-168533.625,-1.065464,1.339927233907361E20,9227377664,6896.916016,16288.606445,95752.820313,-111740.75,939367424,-65027.457031,-158454.046875,-1.097039,1.08984340213064E20,8728526848,1570535.75,452966.375,7302580,1060224.25,6337.192871,7891.770996,67880.554688,-58433.09375,-828158656,-17423.761719,-99442.421875,-1.294626,2.296905518996154E19,6727060992,559.723145,1805523.375,58032.617188,3023577.75,203417.203125,5572.432617,5657.04541,40341.445313,14983.480469,-707448448,42616.335938,-12649.374023,1.50803,6.8570437934854963E17,3054298624,1324.483398,764.760254,1230395,9220.647461,869303.0625,44019.003906,5764.379883,8553.545898,3718.149902,57643.800781,1516.209351,5354.717285,'class 1'
4829,20096.775391,97873.265625,72912,-2333472768,133430.703125,12393.303711,1.401534,7.788200619742016E19,14650050560,4971.468262,18147.986328,96284.421875,68087.578125,-2507930624,128642.59375,7532.560059,1.406677,6.799798600194641E19,14667640832,3128708.25,803600.75,8964548,1234681.875,5611.915039,8855.020508,85862.25,49284.445313,-2643799552,106302.328125,-7733.435547,1.405081,3.1586528150190817E19,13004154880,-640.446777,3663021,30740.816406,3644817.25,198066.640625,6424.842285,11291.267578,54283.671875,43203.746094,-749271424,78073.679688,8333.80957,1.257371,9.0783118185348465E18,4863649792,-1453.374023,-812.927246,1534152.75,4823.85498,976499.5,33420.011719,6888.536621,9760.227539,4296.450195,68885.367188,1900.71814,6338.302734,'class 1'
8729,8927.213867,151237.703125,-127156,-3832101120,-38418.957031,-215893.046875,-1.392456,5.092647588788699E20,31497052160,8417.172852,7067.346191,142246.875,-115117.03125,-3875896064,-30329.777344,-199904.28125,-1.404137,3.810660659423273E20,28755513344,2383722.5,699490.5,7533407.5,1126992.25,6908.35791,2451.434814,95159.953125,-51117.710938,-3278933760,11589.457031,-113824.882813,-1.484689,4.109955992831341E19,15728755712,1508.814941,2959975.5,48773.285156,3387049.5,191027.90625,6027.306152,10918.860352,42067.929688,13187.306641,-825794368,42670.703125,-16296.09082,1.44274,6.0468226085093376E17,3477082880,2389.866699,881.051758,1515482,5202.470703,1009796.5625,32620.261719,6237.056152,8252.90918,3539.050049,62370.5625,1766.899536,6464.203613,'class 1'
5881,8657.773438,160179.265625,50072,-12423240704,164308.78125,-64164.777344,1.386377,1.3087652271966546E20,52200165376,6086.582031,8664.802734,149413.625,44584.546875,-10895519744,151320.046875,-62150.953125,1.388109,9.058295759106998E19,45569867776,4439758,700955.6875,8874282,1364465,7007.178223,11237.007813,91149.890625,20929.074219,-4229068800,86796.9375,-44938.789063,1.382315,7.6016380156177285E18,17354301440,-920.596191,4675489.5,27438.580078,3876029,204108.546875,7387.873047,15775.901367,39306.464844,27890.386719,-535101056,54900.929688,879.843018,1.220592,2.27005156926737613E18,2918277888,-1301.291016,-380.694824,1747559.625,2229.245605,1089319.75,24042.931641,7886.295898,10659.652344,4886.299805,78862.960938,1697.039429,7723.145508,'class 1'
7978,20465.898438,45483.792969,18056,-1586176256,58893.25,-22781.25,-0.97913,2.17478369708395725E18,6670724096,7985.503418,20249.683594,42485.402344,16315.785156,-1394041216,54533.480469,-21901.912109,-0.980493,1.5552670315094999E18,5842369536,5680268.5,555722.5625,8540923,1469482.125,8046.747559,18669.615234,26869.041016,9708.837891,-534218688,33326.289063,-13908.614258,-1.0233,2.10310323553435648E17,2231136256,-61.244141,5200826.5,34794.160156,3971270,216285.625,8184.938477,18366.443359,17796.025391,22097.910156,85805288,28120.710938,16075.109375,1.5631,7.0853186423881728E16,145096512,-199.435059,-138.190918,1853857.25,1257.690918,1160578,17082.369141,8803.865234,9977.318359,6514.899902,88038.65625,966.99884,8894.849609,'class 1'
9893,10433.634766,154009.4375,7818,-13296791552,123195.953125,-107559.953125,-0.244426,3.2545953750250947E18,53248290816,9906.216797,10561.994141,140695.625,9355.84375,-11072651264,114686.4375,-95974.75,-0.243927,3.8844987146302915E18,44378136576,5382548,979643,9292142,1795338,9912.116211,13249.902344,71286.085938,19517.796875,-2662691072,72033.765625,-32998.171875,-0.247994,4.2024675817784607E18,11031708672,-5.899414,5468441.5,83152.71875,4074452.5,265548.96875,10220.4375,18792.191406,24038.765625,20511.5,-90563280,34502.34375,6520.657715,-0.178814,3.2941437087645696E17,782974656,-314.220703,-308.321289,1736765.625,829.664673,1132774.875,13690.242188,10663.893555,14499.454102,9042.900391,106638.9375,1866.343262,9634.723633,'class 1'
11712,30921.154297,159254.546875,-154708,-7258319360,-39634.28125,-269781.71875,-0.73159,1.2677623099423761E21,52967841792,11506.538086,29364.013672,146152.796875,-139150.15625,-6700297728,-31721.162109,-246579.15625,-0.73056,8.938618580352882E20,46163955712,7738668.5,887217.75,8469153,1534929.875,10348.552734,22486.707031,77107.515625,-58206.945313,-3370051072,6731.973633,-123145.867188,-0.740124,5.715045936900604E19,16868252672,1157.985352,5493214.5,56781.492188,4012337.5,224581.03125,9383.237305,19864.222656,17446.228516,5401.187012,-282474784,22423.759766,-11621.386719,-0.789172,3.3813399200595968E16,1159072000,2123.300781,965.31543,1846722.875,1268.780029,1184803.375,12983.652344,9548.814453,12123.349609,7098.200195,95488.140625,1837.128296,9864.299805,'class 1'
14103,27257.482422,125528.671875,-108236,-4803340800,-20303.648438,-196168.359375,-0.506394,3.6232711565842E20,30928394240,13796.178711,24799.865234,114384.210938,-94648.617188,-4530060800,-12370.730469,-176926.5,-0.511607,2.4257988481947533E20,27078602752,5522039,1517951.625,9196556,1848061,12369.832031,15939.035156,60850.359375,-33047.265625,-2350707968,18175.173828,-84269.703125,-0.551622,1.1461766604774179E19,10494953472,1426.34668,4928476.5,88539.34375,3990202,275214.71875,11682.550781,18139.048828,25785.294922,-5789.725098,-519239744,17180.253906,-28759.705078,-0.536268,7.074521953599488E16,2110479872,2113.62793,687.28125,1593386.875,1349.561523,1111161.625,12168.025391,11235.873047,14895.40918,8820.136719,112358.726563,2193.934326,11018.770508,'class 1'
10447,28290.976563,142965.328125,195892,8440014336,229853.796875,161930.203125,0.636852,1.770414095718406E20,4613616128,10795.419922,25994.646484,128421.90625,176121.3125,6891328512,205504.15625,146738.46875,0.594817,1.0712021060714653E20,3453405696,4264790,1818037.125,9856924,2150214,12599.915039,17214.232422,53803.273438,70083.265625,1008396224,84899.46875,55267.0625,-0.00952,4.3128305116606628E18,878079296,-1804.495117,3552172.25,128994.5625,3785951.25,331761.46875,13750.948242,15467.194336,36548.523438,-14962.017578,-816554752,14576.4375,-44500.472656,-0.441674,7.8129647002320896E17,3490081280,-2955.52832,-1151.033203,1183626.125,2109.723145,982262.25,14151.005859,12772.823242,16691.273438,9928.599609,127728.234375,2541.005859,11937.450195,'class 1'
16791,24508.693359,180853.40625,-202338,2478776832,-114267.632813,-290408.375,-1.217129,1.2702070608525965E21,31025559552,16625.259766,22452.921875,168570.375,-190581.125,2595653120,-110053.875,-271108.375,-1.219025,9.421184206237724E20,25938550784,5804735.5,2005552.125,9952163,1878265.125,15524.1875,16000.043945,101997.96875,-123091.0625,1960173824,-80339.703125,-165842.421875,-1.201759,1.1076762492801437E20,7310713856,1101.072266,4702687,76870.125,3974481.25,273287.90625,13769.44043,18213.658203,40140.570313,-48365.203125,143786400,-27364.921875,-69365.484375,-0.8047,4.1264470729561211E18,1764047360,2855.819336,1754.74707,1372520.375,1443.627075,1047723.8125,14171.220703,12551.224609,15309.40918,9875.272461,125512.25,2148.014893,12779.518555,'class 1'
15907,31778.248047,147979.3125,-33890,-10773167104,71277.960938,-139057.96875,1.434911,5.081244333794709E19,44241203200,16054.424805,29362.738281,137129.921875,-38237.460938,-8954621952,58303.457031,-134778.375,1.446216,5.450808663685569E19,37280595968,4600863.5,2234866.75,10978041,2164938,16594.949219,19064.033203,81787.15625,-57949.390625,-1667509760,-7879.014648,-108019.765625,-1.550787,3.3675919101337272E19,10028170240,-540.524414,3097596.25,165026.703125,3748300,327277.96875,15854.274414,14941.28418,51881.722656,-61932.179688,186762944,-34144.847656,-89719.515625,-0.761386,1.1846401060937662E19,3088543488,200.150391,740.674805,917567.25,2875.16333,890674.875,19473.388672,14140.275391,17840,10558.347656,141402.75,2622.220215,14363.200195,'class 1'
20921,30062.474609,309049.78125,-116502,-41849974784,96202.382813,-329206.375,-1.471503,2.456289976890656E21,180972617728,20673.392578,29274.521484,286805.0625,-112182.0625,-35715960832,84952.828125,-309316.9375,-1.463584,1.956292605698124E21,155448655872,9655803,2633120.75,12643220,2275296.5,19386.607422,24666.191406,167828.265625,-96806.429688,-10288411648,15582.549805,-209195.40625,-1.378273,4.734954817884332E20,50525130752,1286.785156,2826830.75,274922.0625,3781181,338416.6875,17750.091797,15290.364258,76663.953125,-92946.546875,712357888,-54901.738281,-130991.359375,-0.925321,5.0016964267437195E19,5789629952,2923.300781,1636.515625,654079.9375,5984.581055,779809.375,29274.273438,15955.901367,19576.826172,11904.652344,159559.015625,2864.202393,15455.205078,'class 1'
25368,38202.023438,301849.3125,-323242,-9758629888,-133821.890625,-512662.09375,-0.931828,1.4995733632547436E22,143519907840,25019.712891,36454.34375,288745.75,-311616.4375,-7981918208,-132010.984375,-491221.90625,-0.928288,1.252967394069013E22,129032478720,13600369,3297407,13866233,2537162.5,23105.917969,25495.769531,214019.40625,-244999.171875,-149819392,-121889.59375,-368108.75,-0.888557,3.6389234170891264E21,60623872000,1913.794922,1889437.625,418040.5,3551645.25,396721.78125,19494.855469,9700.958008,113473.703125,-141662.1875,2219539712,-88770.742188,-194553.625,-0.722034,2.2456326969455175E20,11190019072,5524.857422,3611.0625,305611.9375,15868.9375,607062.3125,41674.1875,16813.236328,23150.849609,12036.347656,168132.359375,3721.750977,16415.158203,'class 1'
